assembly_id,annotation_type,species_name,gff3_archive_path,pep_archive_path,cds_archive_path,genome_archive_path,is_reference
yHMPu5000038344_debaryomyces_singareniensis_170713,final,Debaryomyces singareniensis,y1000p_gff3_files/yHMPu5000038344_debaryomyces_singareniensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038344_debaryomyces_singareniensis_170713.final.pep,y1000p_cds_files/yHMPu5000038344_debaryomyces_singareniensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038344_debaryomyces_singareniensis_170713.fas.gz,False
yHMPu5000038345_cyberlindnera_veronae_170713,final,Cyberlindnera veronae,y1000p_gff3_files/yHMPu5000038345_cyberlindnera_veronae_170713.final.gff3,y1000p_pep_files/yHMPu5000038345_cyberlindnera_veronae_170713.final.pep,y1000p_cds_files/yHMPu5000038345_cyberlindnera_veronae_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038345_cyberlindnera_veronae_170713.fas.gz,False
yHMPu5000038346_cyberlindnera_rhodanensis_170713,final,Cyberlindnera rhodanensis,y1000p_gff3_files/yHMPu5000038346_cyberlindnera_rhodanensis_170713.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000038346_cyberlindnera_rhodanensis_170713.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000038346_cyberlindnera_rhodanensis_170713.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038346_cyberlindnera_rhodanensis_170713.haplomerger2.fas.gz,False
yHMPu5000038347_candida_yuanshanica_170713,final,Candida yuanshanica,y1000p_gff3_files/yHMPu5000038347_candida_yuanshanica_170713.final.gff3,y1000p_pep_files/yHMPu5000038347_candida_yuanshanica_170713.final.pep,y1000p_cds_files/yHMPu5000038347_candida_yuanshanica_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038347_candida_yuanshanica_170713.fas.gz,False
yHMPu5000038348_candida_vitiphila_170713,final,Candida vitiphila,y1000p_gff3_files/yHMPu5000038348_candida_vitiphila_170713.final.gff3,y1000p_pep_files/yHMPu5000038348_candida_vitiphila_170713.final.pep,y1000p_cds_files/yHMPu5000038348_candida_vitiphila_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038348_candida_vitiphila_170713.fas.gz,False
yHMPu5000038349_candida_viswanathii_170713,final,Candida viswanathii,y1000p_gff3_files/yHMPu5000038349_candida_viswanathii_170713.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000038349_candida_viswanathii_170713.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000038349_candida_viswanathii_170713.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038349_candida_viswanathii_170713.haplomerger2.fas.gz,False
yHMPu5000038350_candida_sanyaensis_180604,final,Candida sanyaensis,y1000p_gff3_files/yHMPu5000038350_candida_sanyaensis_180604.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000038350_candida_sanyaensis_180604.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000038350_candida_sanyaensis_180604.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038350_candida_sanyaensis_180604.haplomerger2.fas.gz,False
yHMPu5000038351_candida_sanyiensis_170713,final,Candida sanyiensis,y1000p_gff3_files/yHMPu5000038351_candida_sanyiensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038351_candida_sanyiensis_170713.final.pep,y1000p_cds_files/yHMPu5000038351_candida_sanyiensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038351_candida_sanyiensis_170713.fas.gz,False
yHMPu5000038352_candida_sergipensis_180604,final,Candida sergipensis,y1000p_gff3_files/yHMPu5000038352_candida_sergipensis_180604.final.gff3,y1000p_pep_files/yHMPu5000038352_candida_sergipensis_180604.final.pep,y1000p_cds_files/yHMPu5000038352_candida_sergipensis_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038352_candida_sergipensis_180604.fas.gz,False
yHMPu5000038353_candida_smagusa_170713,final,Candida smagusa,y1000p_gff3_files/yHMPu5000038353_candida_smagusa_170713.final.gff3,y1000p_pep_files/yHMPu5000038353_candida_smagusa_170713.final.pep,y1000p_cds_files/yHMPu5000038353_candida_smagusa_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038353_candida_smagusa_170713.fas.gz,False
yHMPu5000038354_candida_succicola_170912,final,Candida succicola,y1000p_gff3_files/yHMPu5000038354_candida_succicola_170912.final.gff3,y1000p_pep_files/yHMPu5000038354_candida_succicola_170912.final.pep,y1000p_cds_files/yHMPu5000038354_candida_succicola_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038354_candida_succicola_170912.fas.gz,False
yHMPu5000038355_candida_suratensis_170713,final,Candida suratensis,y1000p_gff3_files/yHMPu5000038355_candida_suratensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038355_candida_suratensis_170713.final.pep,y1000p_cds_files/yHMPu5000038355_candida_suratensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038355_candida_suratensis_170713.fas.gz,False
yHMPu5000038356_candida_thailandica_170912,final,Candida thailandica,y1000p_gff3_files/yHMPu5000038356_candida_thailandica_170912.final.gff3,y1000p_pep_files/yHMPu5000038356_candida_thailandica_170912.final.pep,y1000p_cds_files/yHMPu5000038356_candida_thailandica_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038356_candida_thailandica_170912.fas.gz,False
yHMPu5000038357_candida_theae_180604,final,Candida theae,y1000p_gff3_files/yHMPu5000038357_candida_theae_180604.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000038357_candida_theae_180604.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000038357_candida_theae_180604.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038357_candida_theae_180604.haplomerger2.fas.gz,False
yHMPu5000038358_candida_tilneyi_170713,final,Candida tilneyi,y1000p_gff3_files/yHMPu5000038358_candida_tilneyi_170713.final.gff3,y1000p_pep_files/yHMPu5000038358_candida_tilneyi_170713.final.pep,y1000p_cds_files/yHMPu5000038358_candida_tilneyi_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038358_candida_tilneyi_170713.fas.gz,False
yHMPu5000038359_candida_touchengensis_170713,final,Candida touchengensis,y1000p_gff3_files/yHMPu5000038359_candida_touchengensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038359_candida_touchengensis_170713.final.pep,y1000p_cds_files/yHMPu5000038359_candida_touchengensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038359_candida_touchengensis_170713.fas.gz,False
yHMPu5000038360_candida_verbasci_170713,final,Candida verbasci,y1000p_gff3_files/yHMPu5000038360_candida_verbasci_170713.final.gff3,y1000p_pep_files/yHMPu5000038360_candida_verbasci_170713.final.pep,y1000p_cds_files/yHMPu5000038360_candida_verbasci_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038360_candida_verbasci_170713.fas.gz,False
yHMPu5000038361_candida_versatilis_170713,final,Candida versatilis,y1000p_gff3_files/yHMPu5000038361_candida_versatilis_170713.final.gff3,y1000p_pep_files/yHMPu5000038361_candida_versatilis_170713.final.pep,y1000p_cds_files/yHMPu5000038361_candida_versatilis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038361_candida_versatilis_170713.fas.gz,False
yHMPu5000038362_candida_sakaeoensis_170713,final,Candida sakaeoensis,y1000p_gff3_files/yHMPu5000038362_candida_sakaeoensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038362_candida_sakaeoensis_170713.final.pep,y1000p_cds_files/yHMPu5000038362_candida_sakaeoensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038362_candida_sakaeoensis_170713.fas.gz,False
yHMPu5000038363_candida_ratchasimensis_170713,final,Candida ratchasimensis,y1000p_gff3_files/yHMPu5000038363_candida_ratchasimensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038363_candida_ratchasimensis_170713.final.pep,y1000p_cds_files/yHMPu5000038363_candida_ratchasimensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038363_candida_ratchasimensis_170713.fas.gz,False
yHMPu5000038364_Candida_qinlingensis_SPADES,final,Candida qinlingensis SPADES,y1000p_gff3_files/yHMPu5000038364_Candida_qinlingensis_SPADES.final.gff3,y1000p_pep_files/yHMPu5000038364_Candida_qinlingensis_SPADES.final.pep,y1000p_cds_files/yHMPu5000038364_Candida_qinlingensis_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038364_Candida_qinlingensis_SPADES.fas.gz,False
yHMPu5000038365_candida_qingdaonensis_170713,final,Candida qingdaonensis,y1000p_gff3_files/yHMPu5000038365_candida_qingdaonensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038365_candida_qingdaonensis_170713.final.pep,y1000p_cds_files/yHMPu5000038365_candida_qingdaonensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038365_candida_qingdaonensis_170713.fas.gz,False
yHMPu5000038367_candida_pseudojiufengensis_170713,final,Candida pseudojiufengensis,y1000p_gff3_files/yHMPu5000038367_candida_pseudojiufengensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038367_candida_pseudojiufengensis_170713.final.pep,y1000p_cds_files/yHMPu5000038367_candida_pseudojiufengensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038367_candida_pseudojiufengensis_170713.fas.gz,False
yHMPu5000038368_candida_pseudoflosculorum_170713,final,Candida pseudoflosculorum,y1000p_gff3_files/yHMPu5000038368_candida_pseudoflosculorum_170713.final.gff3,y1000p_pep_files/yHMPu5000038368_candida_pseudoflosculorum_170713.final.pep,y1000p_cds_files/yHMPu5000038368_candida_pseudoflosculorum_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038368_candida_pseudoflosculorum_170713.fas.gz,False
yHMPu5000038370_candida_phyllophila_180604,final,Candida phyllophila,y1000p_gff3_files/yHMPu5000038370_candida_phyllophila_180604.final.gff3,y1000p_pep_files/yHMPu5000038370_candida_phyllophila_180604.final.pep,y1000p_cds_files/yHMPu5000038370_candida_phyllophila_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038370_candida_phyllophila_180604.fas.gz,False
yHMPu5000038371_candida_oxycetoniae_170713,final,Candida oxycetoniae,y1000p_gff3_files/yHMPu5000038371_candida_oxycetoniae_170713.final.gff3,y1000p_pep_files/yHMPu5000038371_candida_oxycetoniae_170713.final.pep,y1000p_cds_files/yHMPu5000038371_candida_oxycetoniae_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038371_candida_oxycetoniae_170713.fas.gz,False
yHMPu5000038372_candida_oleophila_170713,final,Candida oleophila,y1000p_gff3_files/yHMPu5000038372_candida_oleophila_170713.final.gff3,y1000p_pep_files/yHMPu5000038372_candida_oleophila_170713.final.pep,y1000p_cds_files/yHMPu5000038372_candida_oleophila_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038372_candida_oleophila_170713.fas.gz,False
yHMPu5000038373_candida_nongkhaiensis_170713,final,Candida nongkhaiensis,y1000p_gff3_files/yHMPu5000038373_candida_nongkhaiensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038373_candida_nongkhaiensis_170713.final.pep,y1000p_cds_files/yHMPu5000038373_candida_nongkhaiensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038373_candida_nongkhaiensis_170713.fas.gz,False
yHMPu5000038374_candida_jiufengensis_170713,final,Candida jiufengensis,y1000p_gff3_files/yHMPu5000038374_candida_jiufengensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038374_candida_jiufengensis_170713.final.pep,y1000p_cds_files/yHMPu5000038374_candida_jiufengensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038374_candida_jiufengensis_170713.fas.gz,False
yHMPu5000038375_candida_khmerensis_170713,final,Candida khmerensis,y1000p_gff3_files/yHMPu5000038375_candida_khmerensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038375_candida_khmerensis_170713.final.pep,y1000p_cds_files/yHMPu5000038375_candida_khmerensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038375_candida_khmerensis_170713.fas.gz,False
yHMPu5000038377_candida_kutaonensis_170713,final,Candida kutaonensis,y1000p_gff3_files/yHMPu5000038377_candida_kutaonensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038377_candida_kutaonensis_170713.final.pep,y1000p_cds_files/yHMPu5000038377_candida_kutaonensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038377_candida_kutaonensis_170713.fas.gz,False
yHMPu5000038379_candida_lidongshanica_180604,final,Candida lidongshanica,y1000p_gff3_files/yHMPu5000038379_candida_lidongshanica_180604.final.gff3,y1000p_pep_files/yHMPu5000038379_candida_lidongshanica_180604.final.pep,y1000p_cds_files/yHMPu5000038379_candida_lidongshanica_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038379_candida_lidongshanica_180604.fas.gz,False
yHMPu5000038380_candida_loeiensis_170713,final,Candida loeiensis,y1000p_gff3_files/yHMPu5000038380_candida_loeiensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038380_candida_loeiensis_170713.final.pep,y1000p_cds_files/yHMPu5000038380_candida_loeiensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038380_candida_loeiensis_170713.fas.gz,False
yHMPu5000038381_candida_manassasensis_170713,final,Candida manassasensis,y1000p_gff3_files/yHMPu5000038381_candida_manassasensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038381_candida_manassasensis_170713.final.pep,y1000p_cds_files/yHMPu5000038381_candida_manassasensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038381_candida_manassasensis_170713.fas.gz,False
yHMPu5000038382_candida_mesorugosa_170713,final,Candida mesorugosa,y1000p_gff3_files/yHMPu5000038382_candida_mesorugosa_170713.final.gff3,y1000p_pep_files/yHMPu5000038382_candida_mesorugosa_170713.final.pep,y1000p_cds_files/yHMPu5000038382_candida_mesorugosa_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038382_candida_mesorugosa_170713.fas.gz,False
yHMPu5000038383_candida_middelhoveniana_170713,final,Candida middelhoveniana,y1000p_gff3_files/yHMPu5000038383_candida_middelhoveniana_170713.final.gff3,y1000p_pep_files/yHMPu5000038383_candida_middelhoveniana_170713.final.pep,y1000p_cds_files/yHMPu5000038383_candida_middelhoveniana_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038383_candida_middelhoveniana_170713.fas.gz,False
yHMPu5000038384_candida_molendinolei_170713,final,Candida molendinolei,y1000p_gff3_files/yHMPu5000038384_candida_molendinolei_170713.final.gff3,y1000p_pep_files/yHMPu5000038384_candida_molendinolei_170713.final.pep,y1000p_cds_files/yHMPu5000038384_candida_molendinolei_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038384_candida_molendinolei_170713.fas.gz,False
yHMPu5000038385_candida_namnaoensis_170713,final,Candida namnaoensis,y1000p_gff3_files/yHMPu5000038385_candida_namnaoensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038385_candida_namnaoensis_170713.final.pep,y1000p_cds_files/yHMPu5000038385_candida_namnaoensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038385_candida_namnaoensis_170713.fas.gz,False
yHMPu5000038386_candida_jianshihensis_170713,final,Candida jianshihensis,y1000p_gff3_files/yHMPu5000038386_candida_jianshihensis_170713.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000038386_candida_jianshihensis_170713.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000038386_candida_jianshihensis_170713.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038386_candida_jianshihensis_170713.haplomerger2.fas.gz,False
yHMPu5000038387_candida_inulinophila_170713,final,Candida inulinophila,y1000p_gff3_files/yHMPu5000038387_candida_inulinophila_170713.final.gff3,y1000p_pep_files/yHMPu5000038387_candida_inulinophila_170713.final.pep,y1000p_cds_files/yHMPu5000038387_candida_inulinophila_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038387_candida_inulinophila_170713.fas.gz,False
yHMPu5000038388_candida_inconspicua_170713,final,Candida inconspicua,y1000p_gff3_files/yHMPu5000038388_candida_inconspicua_170713.final.gff3,y1000p_pep_files/yHMPu5000038388_candida_inconspicua_170713.final.pep,y1000p_cds_files/yHMPu5000038388_candida_inconspicua_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038388_candida_inconspicua_170713.fas.gz,False
yHMPu5000038389_candida_ficus_170713,final,Candida ficus,y1000p_gff3_files/yHMPu5000038389_candida_ficus_170713.final.gff3,y1000p_pep_files/yHMPu5000038389_candida_ficus_170713.final.pep,y1000p_cds_files/yHMPu5000038389_candida_ficus_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038389_candida_ficus_170713.fas.gz,False
yHMPu5000038390_candida_ezoensis_170713,final,Candida ezoensis,y1000p_gff3_files/yHMPu5000038390_candida_ezoensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038390_candida_ezoensis_170713.final.pep,y1000p_cds_files/yHMPu5000038390_candida_ezoensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038390_candida_ezoensis_170713.fas.gz,False
yHMPu5000038392_candida_ecuadorensis_170713,final,Candida ecuadorensis,y1000p_gff3_files/yHMPu5000038392_candida_ecuadorensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038392_candida_ecuadorensis_170713.final.pep,y1000p_cds_files/yHMPu5000038392_candida_ecuadorensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038392_candida_ecuadorensis_170713.fas.gz,False
yHMPu5000038393_candida_diospyri_180604,final,Candida diospyri,y1000p_gff3_files/yHMPu5000038393_candida_diospyri_180604.final.gff3,y1000p_pep_files/yHMPu5000038393_candida_diospyri_180604.final.pep,y1000p_cds_files/yHMPu5000038393_candida_diospyri_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038393_candida_diospyri_180604.fas.gz,False
yHMPu5000038394_candida_davenportii_170713,final,Candida davenportii,y1000p_gff3_files/yHMPu5000038394_candida_davenportii_170713.final.gff3,y1000p_pep_files/yHMPu5000038394_candida_davenportii_170713.final.pep,y1000p_cds_files/yHMPu5000038394_candida_davenportii_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038394_candida_davenportii_170713.fas.gz,False
yHMPu5000038395_candida_danieliae_170713,final,Candida danieliae,y1000p_gff3_files/yHMPu5000038395_candida_danieliae_170713.final.gff3,y1000p_pep_files/yHMPu5000038395_candida_danieliae_170713.final.pep,y1000p_cds_files/yHMPu5000038395_candida_danieliae_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038395_candida_danieliae_170713.fas.gz,False
yHMPu5000038396_candida_dajiaensis_170713,final,Candida dajiaensis,y1000p_gff3_files/yHMPu5000038396_candida_dajiaensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038396_candida_dajiaensis_170713.final.pep,y1000p_cds_files/yHMPu5000038396_candida_dajiaensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038396_candida_dajiaensis_170713.fas.gz,False
yHMPu5000038397_candida_chanthaburiensis_170713,final,Candida chanthaburiensis,y1000p_gff3_files/yHMPu5000038397_candida_chanthaburiensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038397_candida_chanthaburiensis_170713.final.pep,y1000p_cds_files/yHMPu5000038397_candida_chanthaburiensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038397_candida_chanthaburiensis_170713.fas.gz,False
yHMPu5000038398_barnettozyma_siamensis_170713,final,Barnettozyma siamensis,y1000p_gff3_files/yHMPu5000038398_barnettozyma_siamensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038398_barnettozyma_siamensis_170713.final.pep,y1000p_cds_files/yHMPu5000038398_barnettozyma_siamensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038398_barnettozyma_siamensis_170713.fas.gz,False
yHMPu5000038399_brettanomyces_nanus_180604,final,Brettanomyces nanus,y1000p_gff3_files/yHMPu5000038399_brettanomyces_nanus_180604.final.gff3,y1000p_pep_files/yHMPu5000038399_brettanomyces_nanus_180604.final.pep,y1000p_cds_files/yHMPu5000038399_brettanomyces_nanus_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038399_brettanomyces_nanus_180604.fas.gz,False
yHMPu5000038400_candida_alishanica_190924,final,Candida alishanica,y1000p_gff3_files/yHMPu5000038400_candida_alishanica_190924.final.gff3,y1000p_pep_files/yHMPu5000038400_candida_alishanica_190924.final.pep,y1000p_cds_files/yHMPu5000038400_candida_alishanica_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038400_candida_alishanica_190924.fas.gz,False
yHMPu5000038402_candida_andamanensis_170713,final,Candida andamanensis,y1000p_gff3_files/yHMPu5000038402_candida_andamanensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038402_candida_andamanensis_170713.final.pep,y1000p_cds_files/yHMPu5000038402_candida_andamanensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038402_candida_andamanensis_170713.fas.gz,False
yHMPu5000038403_candida_awuaii_170713,final,Candida awuaii,y1000p_gff3_files/yHMPu5000038403_candida_awuaii_170713.final.gff3,y1000p_pep_files/yHMPu5000038403_candida_awuaii_170713.final.pep,y1000p_cds_files/yHMPu5000038403_candida_awuaii_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038403_candida_awuaii_170713.fas.gz,False
